Date,TextBlob,Vader
2018-02-15,0.07915457589285717,-0.04347578125
2018-02-16,0.05248700047777229,-0.03981409395973153
2018-02-17,0.06851511451511452,0.05992564102564103
2018-02-18,0.047661972858602075,0.08577191011235955
2018-02-19,0.06107521916800268,0.1079340206185567
2018-02-20,0.06816704285689248,0.045241353383458645
2018-02-21,0.07128666950565449,0.010788721804511283
2018-02-22,0.09092254967254973,0.006648717948717948
2018-02-23,0.05589701287339085,0.05231417322834646
2018-02-24,0.1042714146629809,0.07002048192771086
2018-02-25,0.09405675557737415,0.027994845360824742
2018-02-26,0.06491338826865141,0.0686824561403509
2018-02-27,0.07137588311347176,0.02292482269503547
2018-02-28,0.05719740844740846,0.02352635135135136
2018-03-01,0.07972254432075858,-0.027391428571428563
2018-03-02,0.017060011138958508,-0.025090977443609025
2018-03-03,0.0996240807385386,0.010885542168674702
2018-03-04,0.05691592358259024,0.09918333333333336
2018-03-05,0.07255541293331991,0.02011472868217054
2018-03-06,0.0487661740675925,0.011557446808510645
2018-03-07,0.051150556661505545,-0.018405109489051087
2018-03-08,0.05309141800659658,-0.009545714285714284
2018-03-09,0.07901983235256616,0.057439568345323724
2018-03-10,0.06824634209744503,0.01058823529411764
2018-03-11,0.10687957702020201,0.07157750000000002
2018-03-12,0.0813760211791708,-0.028602362204724414
2018-03-13,0.04954513993758183,-0.032835658914728685
2018-03-14,0.014626658231730698,-0.05541739130434782
