Date,TextBlob,Vader
2018-02-14,0.040999886505504485,0.05559662921348315
2018-02-15,0.01574035119809767,-0.02354154929577466
2018-02-16,0.02626736111111112,0.011287499999999997
2018-02-17,0.045725108225108224,0.02574285714285715
2018-02-18,-0.0008055899127327763,-0.03069285714285713
2018-02-19,0.026182783719548432,0.00029019607843136833
2018-02-20,0.018738060880918027,0.011157823129251702
2018-02-21,-0.0007549845469621597,0.00922462686567164
2018-02-22,0.009841626137922437,0.018835185185185187
2018-02-23,0.013354923278587403,-0.029741984732824432
2018-02-24,0.03409090909090909,-0.04184545454545454
2018-02-25,0.041206709956709955,-0.020169047619047625
2018-02-26,0.026806271751124697,0.03168970588235295
2018-02-27,0.031071428571428562,0.018481879194630867
2018-02-28,0.0018055555555555563,-0.0068297142857142844
2018-03-01,0.011740997546082299,-0.0077440677966101835
2018-03-02,0.023323841249373162,-0.08101276595744682
2018-03-03,0.05,0.07559333333333333
2018-03-04,0.015891472868217054,-0.10603720930232557
2018-03-05,0.05972461844724619,-0.014983941605839416
2018-03-06,0.04314126074542741,-0.015257051282051286
2018-03-07,0.008571564703640174,-0.05061635220125786
2018-03-08,0.01581849999551863,0.007204347826086955
2018-03-09,0.011004054630815194,0.00461197183098592
2018-03-10,0.0525974025974026,0.012114285714285716
2018-03-11,0.04188236531986531,-0.15527708333333332
2018-03-12,0.011928049148198405,-0.0352141791044776
2018-03-13,0.02342465404965406,-0.05385833333333333
2018-03-14,0.03264732106195521,-0.006226016260162598
