Date,TextBlob,Vader
2017-08-21,0.013090909090909094,0.09727333333333332
2017-08-22,0.14918560606060607,0.0727625
2017-08-23,0.1632936507936508,0.1568125
2017-08-24,0.1090055315055315,0.08216666666666665
2017-08-25,0.024485596707818934,0.06434814814814814
2017-08-26,0.07108585858585859,-0.029116666666666673
2017-08-27,0.11515151515151516,0.07274285714285714
2017-08-28,0.021914457070707067,-0.008599999999999998
2017-08-29,0.17751420454545455,0.22424090909090913
2017-08-30,0.09662698412698412,-0.037604761904761905
2017-08-31,0.00776262626262626,0.09183500000000001
2017-09-01,0.1052469135802469,0.056411111111111106
2017-09-02,0.009722222222222222,0.11185
2017-09-03,0.07866419294990723,0.027700000000000002
2017-09-04,0.10416666666666666,0.223275
2017-09-05,0.05422077922077922,0.031138461538461535
2017-09-06,0.02820075757575758,-0.021050000000000003
2017-09-07,0.13076923076923078,0.09573846153846155
2017-09-08,0.008092592592592594,-0.060812000000000005
2017-09-09,0.025,0.07864375
2017-09-10,0.1575757575757576,0.09090909090909091
2017-09-11,0.04393939393939394,0.059586363636363666
2017-09-12,0.05000000000000001,0.09401052631578945
2017-09-13,0.07214285714285715,0.10302857142857143
2017-09-14,0.21153846153846154,-0.09642307692307693
2017-09-15,0.037413194444444436,0.09396874999999999
2017-09-16,0.06264921946740129,0.09378181818181817
2017-09-17,0.0,0.23195999999999994
2017-09-18,0.11141887626262625,0.17513124999999996
2017-09-19,0.05863636363636364,-0.06665
2017-09-20,0.044412878787878786,0.11716666666666666
2017-09-21,0.09860389610389611,0.023329999999999997
2017-09-22,0.06992888064316635,-0.012919047619047629
2017-09-23,0.12875,0.19051999999999997
2017-09-24,0.1061224489795918,0.21378571428571427
2017-09-25,-0.005336257309941519,0.1691421052631579
2017-09-26,-0.04393939393939393,0.03529
2017-09-27,0.04704611908559277,0.13560526315789473
2017-09-28,0.020454545454545454,0.010000000000000009
2017-09-29,0.05075757575757576,0.0979090909090909
2017-09-30,0.037594696969696965,0.06225625
2017-10-01,0.07462121212121212,0.0988090909090909
2017-10-02,0.007552083333333334,0.15487499999999998
2017-10-03,0.1875,0.22469375
2017-10-04,0.02245370370370371,0.07834444444444445
2017-10-05,0.030357142857142853,0.0881
2017-10-06,0.003462043908472478,0.03563333333333333
2017-10-07,0.07660256410256411,0.0487
2017-10-08,0.07931818181818182,0.06214166666666667
2017-10-09,0.049438832772166104,0.058311111111111105
2017-10-10,0.041249999999999995,0.164555
2017-10-11,0.07746512746512746,0.06781904761904761
2017-10-12,0.10732323232323233,0.016318750000000014
2017-10-13,0.08201298701298701,0.05916428571428572
2017-10-14,0.11215034965034966,-0.016461538461538475
2017-10-15,0.225,0.46284000000000003
2017-10-16,0.04559433621933623,0.05458333333333334
2017-10-17,0.09319444444444447,0.06271666666666668
2017-10-18,0.116991341991342,0.03361363636363636
2017-10-19,-0.012911255411255405,-0.12625714285714285
2017-10-20,0.08636363636363638,0.07961578947368422
2017-10-21,0.039880952380952385,0.12783571428571427
2017-10-22,0.12198322510822508,0.058758333333333336
2017-10-23,0.013768115942028985,0.11791304347826084
2017-10-24,0.12220508658008658,0.033795238095238087
2017-10-25,0.03806818181818182,0.054350000000000016
2017-10-26,-0.07092013888888887,0.034137500000000015
2017-10-27,0.09295051353874884,0.20444705882352943
2017-10-28,0.0507912457912458,0.1560888888888889
2017-10-29,0.05992063492063492,0.046458333333333345
2017-10-30,0.050814075630252115,0.06655294117647059
2017-10-31,0.12523692810457518,0.2364294117647059
2017-11-01,0.01122222222222222,0.024066666666666663
2017-11-02,0.0006071428571428561,0.07022499999999997
2017-11-03,0.09109516214779373,-0.005552631578947371
2017-11-04,0.12011217948717949,0.1257692307692308
2017-11-05,0.048760330578512395,0.004509090909090912
2017-11-06,0.04583333333333333,-0.015629999999999998
2017-11-07,0.012254901960784315,-0.1313
2017-11-08,0.13743315508021392,0.08704117647058823
2017-11-09,0.02982456140350877,0.053852631578947374
2017-11-10,0.13286579563753478,0.059156521739130434
2017-11-11,0.027187500000000003,0.01099374999999999
2017-11-12,0.25365675990675995,0.30423076923076925
2017-11-13,0.07631578947368421,0.048657894736842094
2017-11-14,0.15777777777777777,0.11488000000000001
2017-11-15,-0.059952465834818766,0.08175882352941177
2017-11-16,0.022023809523809525,-0.03465714285714286
2017-11-17,0.12316666666666666,0.09065333333333334
