Date,TextBlob,Vader
2018-02-15,0.07715309878445474,0.02629661016949153
2018-02-16,0.06133736922799425,0.03006083333333333
2018-02-17,0.08350178013124442,0.023039285714285714
2018-02-18,0.06703857410510636,0.0338516129032258
2018-02-19,0.054817348239678335,0.036350485436893204
2018-02-20,0.06415335991886381,0.07287364341085271
2018-02-21,0.07088292815723372,0.10546805555555555
2018-02-22,0.07334482997361785,0.07481742424242425
2018-02-23,0.05963640736368009,-0.07987196969696968
2018-02-24,0.09712792787569577,0.06527410714285711
2018-02-25,0.0697569958976209,0.015536666666666666
2018-02-26,0.054116360334580664,-0.021363559322033904
2018-02-27,0.07514042599912166,0.0061608695652173905
2018-02-28,0.05571882418656613,0.04701532258064516
2018-03-01,0.09409200316987201,0.029375409836065583
2018-03-02,0.10367744234931736,-0.009049038461538463
2018-03-03,0.09127323232323235,0.029988000000000018
2018-03-04,0.16168144355644362,0.019507692307692302
2018-03-05,0.14688279645614977,0.08209940119760478
2018-03-06,0.09840065810336825,-0.017004424778761067
2018-03-07,0.06773605897141055,0.008394531249999997
2018-03-08,0.05430928037635355,0.006559349593495939
2018-03-09,0.06356350199240107,0.03883577981651377
2018-03-10,0.09961703643578644,0.07997
2018-03-11,0.051227784403804794,0.037263265306122444
2018-03-12,0.03984056680414949,-0.06656614173228345
2018-03-13,0.07356599205338701,-0.0329941176470588
2018-03-14,0.046192279942279965,-0.08773374999999997
